Id,ClosedAccount,Age,Gender,Education,CivilState,Salary,Product,NumMonthsBeingClient,NumProductsClient,NumMonthsWithoutOperating,CreditLimit,CreditNotPayed,SumTransactionAmount,NumTransactions
720334833,NO,39.0,F,College,Single,Less than $40K,1,30,4,1,4710.0,1869.0,4719,91
709563258,YES,50.0,F,Uneducated,Single,Unknown,1,41,2,3,2751.0,2253.0,2108,40
708205083,NO,38.0,F,High School,Married,Less than $40K,1,28,6,4,1438.3,0.0,4815,81
715276683,NO,52.0,M,High School,Married,$60K - $80K,1,45,5,1,24287.0,1676.0,5495,69
721254858,NO,42.0,F,Graduate,Married,Less than $40K,1,18,6,1,1694.0,1074.0,3857,70
712257258,YES,50.0,F,High School,Single,Less than $40K,1,36,4,2,1457.0,0.0,1441,39
789616158,NO,33.0,M,Unknown,Divorced,Unknown,1,27,6,1,25045.0,0.0,3444,52
708773583,NO,52.0,F,Graduate,Unknown,$40K - $60K,1,45,5,2,10859.0,1710.0,3987,64
711110733,NO,45.0,M,High School,Married,$40K - $60K,2,33,3,2,16928.0,1519.0,3355,66
714043008,NO,37.0,M,High School,Single,$40K - $60K,1,30,6,3,4297.0,0.0,4310,76
780602733,NO,42.0,M,Uneducated,Single,$60K - $80K,1,30,4,2,8302.0,1294.0,3221,66
823557333,NO,43.0,F,Uneducated,Unknown,Less than $40K,1,39,5,3,2734.0,2517.0,4457,86
772825308,NO,40.0,M,Graduate,Divorced,$80K - $120K,1,31,4,2,27374.0,1509.0,4231,60
713251008,NO,43.0,F,Uneducated,Married,Unknown,1,38,6,3,2960.0,1853.0,3921,63
711175083,NO,54.0,M,Doctorate,Single,$60K - $80K,1,41,4,2,9110.0,0.0,2999,75
756477333,NO,,F,Uneducated,Married,Less than $40K,1,35,4,3,1539.0,0.0,4793,71
712294983,NO,39.0,F,Graduate,Married,$40K - $60K,1,36,4,2,1947.0,1160.0,4496,71
717023508,NO,45.0,F,Unknown,Unknown,$40K - $60K,1,36,6,1,2667.0,1551.0,4883,85
709869708,NO,54.0,F,College,Single,Less than $40K,1,45,5,1,3062.0,2039.0,4037,71
772133808,NO,47.0,F,Post-Graduate,Single,$40K - $60K,1,36,6,5,3114.0,1059.0,4342,62
768196008,NO,54.0,M,Uneducated,Single,$60K - $80K,1,48,5,2,14948.0,2158.0,3094,56
708916083,YES,49.0,F,Doctorate,Unknown,Less than $40K,1,37,5,2,1749.0,0.0,2510,38
789526458,NO,44.0,M,Unknown,Married,$40K - $60K,1,36,4,2,2534.0,1706.0,3965,57
716079708,NO,46.0,F,College,Single,Less than $40K,1,36,5,2,2503.0,2373.0,4647,65
720087708,NO,38.0,F,High School,Married,Less than $40K,1,31,4,3,1854.0,0.0,5245,89
714259533,NO,43.0,F,Graduate,Married,Less than $40K,1,35,3,1,4092.0,622.0,5001,88
714691683,NO,62.0,M,Graduate,Single,$60K - $80K,1,54,4,1,13284.0,607.0,4942,76
768420558,NO,59.0,F,Graduate,Single,Less than $40K,1,53,6,3,4830.0,1469.0,3365,63
778364583,YES,45.0,F,Graduate,Married,Less than $40K,1,25,3,2,5911.0,916.0,1656,31
719186433,NO,53.0,F,College,Single,Unknown,1,44,3,2,11012.0,1328.0,3793,86
719951208,NO,43.0,M,Graduate,Single,$60K - $80K,1,24,5,3,19188.0,0.0,4366,69
720182658,NO,44.0,F,Uneducated,Single,Unknown,1,31,4,2,18056.0,940.0,4473,72
789022233,NO,50.0,F,Uneducated,Single,Less than $40K,1,37,6,5,1438.3,754.0,4457,69
778353183,NO,31.0,F,High School,Married,Less than $40K,1,13,5,2,3201.0,984.0,5155,77
713789883,NO,50.0,F,High School,Married,$40K - $60K,1,36,6,1,1479.0,1004.0,5116,75
773018583,NO,38.0,F,Graduate,Married,Less than $40K,1,30,5,1,3144.0,2216.0,4717,75
771354633,NO,58.0,M,College,Single,$80K - $120K,1,45,5,3,1854.0,1480.0,3292,73
717308433,YES,49.0,M,Uneducated,Unknown,$60K - $80K,1,43,3,3,1960.0,0.0,2253,39
712271958,NO,37.0,M,Uneducated,Unknown,$80K - $120K,1,36,4,2,9782.0,1793.0,3672,75
716736858,NO,47.0,F,Graduate,Married,Less than $40K,1,39,3,3,3144.0,0.0,3774,80
713796033,YES,47.0,M,Graduate,Married,$40K - $60K,1,42,6,3,4738.0,0.0,1900,36
710812533,YES,46.0,F,High School,Single,Unknown,2,36,4,2,34516.0,154.0,1987,46
782555058,NO,35.0,F,Unknown,Married,Less than $40K,1,29,4,2,1438.3,856.0,4432,92
714864333,NO,43.0,M,College,Divorced,$120K +,1,37,4,1,34516.0,0.0,1370,38
787918158,NO,32.0,F,Uneducated,Married,,1,23,5,2,2156.0,1114.0,4106,66
779070033,NO,63.0,F,College,Single,Less than $40K,1,44,3,4,1938.0,0.0,3974,56
789945933,NO,61.0,F,Graduate,Single,Less than $40K,1,52,3,3,1438.3,0.0,3560,67
720810783,YES,54.0,F,Graduate,Married,Unknown,1,44,2,3,3781.0,,2310,43
715627833,NO,48.0,M,High School,Married,$60K - $80K,3,37,6,2,34516.0,1948.0,4539,75
809538783,NO,49.0,M,High School,Single,$120K +,1,44,6,2,1438.3,1058.0,4109,72
715987758,YES,49.0,M,Graduate,Single,$80K - $120K,1,36,3,2,3261.0,0.0,3081,50
711967158,NO,35.0,F,Graduate,Single,Less than $40K,1,23,6,3,2211.0,1370.0,4359,79
712325433,NO,39.0,F,Unknown,Single,Unknown,1,28,6,2,1493.0,792.0,4131,80
716470683,NO,48.0,F,Post-Graduate,Married,Unknown,1,36,3,1,20631.0,2048.0,4827,77
713289183,NO,53.0,F,Doctorate,Married,Less than $40K,1,33,6,2,2255.0,1647.0,4270,76
711549408,NO,51.0,M,Uneducated,Married,$80K - $120K,1,42,5,1,1507.0,961.0,4126,90
709523508,NO,65.0,F,Uneducated,Unknown,Less than $40K,2,53,5,1,11097.0,0.0,4836,83
717578358,NO,49.0,F,Graduate,Married,Unknown,1,40,5,1,8162.0,1704.0,4334,80
711673983,NO,44.0,M,Unknown,Single,$60K - $80K,1,36,3,1,18721.0,1568.0,4537,81
713388108,YES,62.0,F,High School,Unknown,Less than $40K,1,51,4,2,5210.0,0.0,2162,36
715679733,NO,43.0,F,Uneducated,Single,Less than $40K,1,36,5,2,1736.0,1513.0,3462,67
779694183,NO,51.0,M,College,Married,$80K - $120K,1,34,5,2,1864.0,1427.0,3833,73
788544108,NO,43.0,F,High School,Single,Less than $40K,1,37,4,3,6611.0,1041.0,4037,74
715583283,NO,34.0,F,Graduate,Married,Unknown,1,13,4,1,7942.0,2087.0,4068,66
719917233,YES,49.0,M,Post-Graduate,Married,$80K - $120K,1,36,3,3,13382.0,1159.0,1828,45
717103758,YES,63.0,M,Graduate,Single,Unknown,1,55,5,0,18550.0,0.0,2616,42
714621183,NO,39.0,F,Graduate,Single,Less than $40K,1,36,4,3,2650.0,1646.0,4512,80
721365033,YES,37.0,M,Uneducated,Single,$40K - $60K,1,36,3,2,1696.0,0.0,2095,43
712999008,NO,40.0,F,Graduate,Single,Less than $40K,1,33,3,1,2628.0,1771.0,4316,72
780790008,NO,46.0,F,Unknown,Married,$40K - $60K,1,39,6,3,1457.0,563.0,3967,69
779499933,NO,46.0,M,Uneducated,Unknown,$80K - $120K,1,28,6,1,34516.0,1259.0,4300,94
717200508,NO,40.0,F,Uneducated,Single,Unknown,1,32,3,1,3056.0,2038.0,4734,73
716995083,NO,52.0,M,High School,Single,$80K - $120K,1,44,6,2,2650.0,1049.0,4218,64
718137183,NO,58.0,F,College,Married,Less than $40K,1,38,4,2,3331.0,2251.0,5379,92
787507833,NO,49.0,F,Uneducated,Unknown,Less than $40K,1,38,6,2,3343.0,1820.0,4507,63
810974958,YES,51.0,M,High School,Married,$60K - $80K,1,46,5,3,4123.0,1760.0,2447,40
717967833,NO,55.0,F,Unknown,Married,Less than $40K,1,36,3,1,2677.0,1555.0,4757,81
712267983,YES,57.0,F,Graduate,Single,Less than $40K,1,45,4,3,3023.0,2517.0,2477,42
717376758,NO,56.0,F,High School,Married,Less than $40K,1,47,4,3,2238.0,1324.0,4108,72
718250883,YES,59.0,F,High School,Married,Unknown,1,51,3,3,3875.0,1397.0,2312,49
717491058,NO,42.0,M,Post-Graduate,Single,$60K - $80K,1,26,6,2,20803.0,1747.0,4012,60
802243458,YES,48.0,M,Doctorate,Single,$40K - $60K,1,42,6,3,2760.0,0.0,1759,34
714485508,NO,45.0,M,Doctorate,Single,$80K - $120K,1,36,6,2,9086.0,1254.0,3906,81
711377808,NO,47.0,M,Graduate,Unknown,$60K - $80K,1,36,4,3,21142.0,0.0,4360,66
718565733,NO,62.0,M,Unknown,Single,Less than $40K,1,36,3,2,3653.0,1769.0,4423,67
712723608,NO,44.0,F,Uneducated,Unknown,Less than $40K,1,36,6,2,1713.0,0.0,3999,66
789948408,NO,55.0,M,Graduate,Single,$80K - $120K,1,46,3,1,34516.0,1718.0,5220,74
734909358,NO,43.0,M,Graduate,Single,$80K - $120K,1,33,4,1,6548.0,1244.0,4354,79
719267283,NO,35.0,F,Doctorate,Married,$40K - $60K,1,27,6,1,1953.0,1554.0,4598,71
780684933,NO,49.0,M,High School,Unknown,$40K - $60K,1,38,4,1,3051.0,1783.0,4887,69
720330558,YES,44.0,M,Graduate,Married,$80K - $120K,1,25,5,2,25256.0,966.0,2048,40
720784833,YES,48.0,F,Graduate,Single,Unknown,1,36,3,3,1630.0,1243.0,1884,43
789059958,NO,42.0,M,High School,Married,$120K +,3,30,6,2,34516.0,1045.0,3574,75
797138883,NO,43.0,M,Unknown,Married,$40K - $60K,1,37,3,2,10800.0,1491.0,3966,77
721448283,YES,39.0,F,Graduate,Single,Less than $40K,1,26,3,3,1876.0,1536.0,2579,47
710552733,YES,42.0,M,Unknown,Married,$60K - $80K,1,36,2,3,4963.0,0.0,2335,40
742778358,NO,44.0,M,Graduate,Single,$60K - $80K,1,37,3,1,16739.0,1229.0,4014,69
713933658,NO,56.0,F,Graduate,Single,Less than $40K,1,45,3,6,2463.0,1621.0,4118,70
788142483,NO,46.0,M,College,Single,$80K - $120K,2,38,3,3,34516.0,1278.0,4699,73
789705408,NO,50.0,M,College,Married,$60K - $80K,1,37,4,1,4743.0,1687.0,3739,55
780378633,NO,43.0,M,College,Unknown,$60K - $80K,1,33,4,3,9382.0,1455.0,3412,71
817422408,NO,,F,Uneducated,Single,Less than $40K,1,30,3,2,2059.0,1118.0,4110,71
781297983,NO,58.0,M,Unknown,Divorced,$60K - $80K,1,52,6,2,20410.0,1196.0,3525,78
710671608,NO,39.0,F,Graduate,Divorced,Less than $40K,1,31,5,3,6798.0,918.0,3961,69
719967708,NO,44.0,F,Unknown,Single,,1,32,3,1,6472.0,2128.0,3592,66
711879633,NO,45.0,M,High School,Single,Less than $40K,1,29,4,1,2766.0,1985.0,4480,70
716444733,NO,55.0,F,Graduate,Married,Less than $40K,1,46,5,3,1438.3,0.0,4271,79
718460958,NO,49.0,F,College,Married,Less than $40K,1,35,3,3,3283.0,1856.0,4498,64
789953733,NO,46.0,F,Graduate,Married,Less than $40K,1,37,5,1,2470.0,1961.0,4519,78
770278833,NO,43.0,M,Unknown,Married,$120K +,1,37,3,1,20695.0,1250.0,3924,82
787291308,NO,42.0,F,Graduate,Married,Less than $40K,1,36,5,2,4228.0,1709.0,4389,79
710644158,NO,45.0,M,Graduate,Unknown,$80K - $120K,1,28,5,3,31743.0,1332.0,4293,73
717095733,NO,48.0,F,Unknown,Unknown,Less than $40K,1,29,6,3,3212.0,2517.0,4284,69
813338733,NO,47.0,F,Unknown,Single,Unknown,1,42,3,2,5884.0,1382.0,4477,82
787536933,NO,44.0,F,Unknown,Single,Less than $40K,1,33,6,2,1724.0,0.0,4768,80
714384783,YES,59.0,F,Graduate,Married,Less than $40K,1,36,2,3,2468.0,0.0,2017,37
713847858,YES,49.0,F,Graduate,Divorced,Less than $40K,1,36,3,3,1438.3,0.0,1849,43
809809008,NO,47.0,F,Graduate,Married,Less than $40K,1,42,5,1,3111.0,1541.0,4570,68
719446833,NO,58.0,F,High School,Married,Less than $40K,1,46,4,1,2799.0,1532.0,4214,83
720570333,NO,48.0,F,College,Married,Less than $40K,1,36,5,3,1912.0,1163.0,4786,81
815308683,NO,46.0,M,College,Married,$80K - $120K,1,41,4,3,18927.0,887.0,3101,54
810875958,YES,51.0,F,Graduate,Married,Less than $40K,1,46,1,4,2016.0,395.0,2473,44
717775608,NO,51.0,M,Post-Graduate,Unknown,$80K - $120K,1,43,4,2,4830.0,1970.0,4850,80
718766058,YES,56.0,M,Graduate,Single,$80K - $120K,1,36,1,2,1438.3,0.0,2123,37
710656683,NO,50.0,F,High School,Single,Less than $40K,1,36,4,3,1986.0,1614.0,4442,64
768390708,NO,47.0,M,Unknown,Single,$80K - $120K,1,41,6,1,2877.0,1136.0,4006,68
713263758,NO,53.0,F,College,Single,Less than $40K,1,45,3,2,2312.0,1997.0,5085,78
754564308,NO,46.0,F,Graduate,Married,$40K - $60K,1,39,3,3,2644.0,2126.0,3601,66
827890758,NO,39.0,F,Uneducated,Single,Less than $40K,1,35,5,3,2062.0,1302.0,3785,63
779945508,NO,50.0,F,Graduate,Married,Less than $40K,1,35,5,2,3510.0,1881.0,3808,81
720807183,NO,55.0,M,Graduate,Single,$80K - $120K,1,36,3,2,15026.0,916.0,3281,63
709309308,YES,50.0,M,College,Unknown,$80K - $120K,1,37,1,3,27186.0,0.0,1704,34
715844733,NO,45.0,M,High School,Married,$60K - $80K,1,36,6,3,2174.0,877.0,4596,71
712332183,NO,42.0,M,College,Single,$80K - $120K,1,36,6,1,29535.0,895.0,3934,74
790123983,NO,50.0,F,High School,Single,Less than $40K,1,43,4,2,2974.0,2090.0,4297,88
711721458,YES,50.0,F,Graduate,Unknown,Less than $40K,1,36,5,2,1438.3,0.0,2329,43
716860233,NO,51.0,F,Uneducated,Married,Less than $40K,1,39,3,3,8148.0,701.0,4124,87
714678408,NO,48.0,F,Post-Graduate,Married,Less than $40K,1,31,6,6,2646.0,1983.0,4727,83
708798483,YES,37.0,F,Unknown,Single,Unknown,1,24,2,3,2054.0,0.0,2567,43
708501783,NO,43.0,M,High School,Married,$120K +,1,36,6,2,34516.0,1477.0,1868,40
713645883,NO,37.0,F,High School,Single,Less than $40K,1,23,6,3,1879.0,1486.0,5202,88
718622658,NO,45.0,M,High School,Single,$80K - $120K,1,34,3,2,15913.0,1696.0,4472,86
710641008,NO,44.0,F,High School,Single,Less than $40K,1,36,5,3,8685.0,0.0,2473,56
718547358,NO,60.0,F,Uneducated,Unknown,$40K - $60K,1,52,4,3,2676.0,1740.0,3863,69
716177583,NO,58.0,F,Post-Graduate,Single,Less than $40K,1,36,6,2,1438.3,0.0,4722,89
713417433,NO,42.0,M,Graduate,Single,$40K - $60K,1,28,3,1,1711.0,0.0,4496,77
713043183,NO,61.0,M,High School,Single,$40K - $60K,1,48,3,2,2572.0,1969.0,4313,84
719328858,YES,56.0,,High School,Married,$60K - $80K,1,43,6,2,4535.0,0.0,2342,40
718501983,NO,44.0,M,Graduate,Married,$60K - $80K,1,36,5,6,5950.0,1117.0,4682,89
803800533,YES,39.0,M,Unknown,Single,$40K - $60K,1,33,3,3,2088.0,975.0,2866,59
771790083,NO,43.0,F,Unknown,Married,Less than $40K,2,32,4,3,10466.0,2080.0,4116,64
712817808,NO,39.0,M,Graduate,Married,$60K - $80K,1,23,5,2,4761.0,1561.0,2045,53
811697958,NO,50.0,F,Unknown,Married,Less than $40K,1,45,4,1,1488.0,755.0,4451,65
817089408,NO,44.0,M,College,Married,$60K - $80K,1,27,3,1,19114.0,1754.0,4413,69
803406558,NO,30.0,F,Uneducated,Single,Unknown,1,24,3,5,7536.0,1272.0,4189,86
717297708,NO,47.0,F,Graduate,Single,Unknown,1,37,6,3,2441.0,1672.0,4439,74
808756458,NO,47.0,M,Graduate,Married,$80K - $120K,1,42,6,3,13189.0,1205.0,3821,83
718352358,YES,49.0,F,Post-Graduate,Married,Less than $40K,1,35,3,3,1914.0,0.0,2687,41
780638958,NO,42.0,F,Graduate,Divorced,$40K - $60K,1,31,6,2,2468.0,1850.0,4483,77
721026033,NO,57.0,F,Unknown,Single,Less than $40K,1,44,4,3,2564.0,1258.0,2673,43
719894433,YES,43.0,F,Unknown,Married,Less than $40K,1,24,6,2,1679.0,951.0,2492,43
812493033,NO,44.0,F,High School,Single,$40K - $60K,1,37,4,1,3410.0,1110.0,5102,63
718256658,NO,45.0,F,Uneducated,Married,Less than $40K,1,38,6,5,2728.0,0.0,4554,75
711421233,NO,51.0,M,High School,Single,$60K - $80K,1,43,5,3,7119.0,1513.0,4969,84
710335983,NO,57.0,F,High School,Divorced,Less than $40K,1,36,5,1,3532.0,869.0,4297,64
720108783,NO,60.0,F,Uneducated,Single,Unknown,1,50,6,3,7459.0,1717.0,4328,68
818259558,NO,64.0,F,Graduate,Single,,1,56,4,2,2294.0,1582.0,3951,79
708511983,NO,37.0,M,Graduate,Married,$80K - $120K,1,18,5,3,1663.0,0.0,3950,82
708838908,NO,49.0,F,Unknown,Single,$40K - $60K,1,42,4,3,5129.0,1654.0,3192,61
778720533,YES,53.0,F,Graduate,Married,Less than $40K,1,37,3,2,1722.0,0.0,2141,35
793015083,NO,46.0,F,Graduate,Married,Unknown,1,40,5,3,2586.0,1270.0,4481,77
821336133,NO,50.0,F,High School,Single,Less than $40K,1,46,5,3,8708.0,996.0,3927,60
713905608,NO,56.0,F,Unknown,Single,Less than $40K,1,50,5,2,8869.0,0.0,3270,63
779164608,NO,45.0,F,Graduate,Married,Less than $40K,1,34,6,2,2641.0,1336.0,4224,77
714835833,NO,43.0,M,High School,Divorced,$80K - $120K,1,36,3,3,34516.0,1048.0,4192,73
823863033,NO,52.0,M,Unknown,Married,$80K - $120K,2,48,6,6,34516.0,1473.0,4254,73
713321508,NO,47.0,F,Unknown,Single,Less than $40K,1,36,3,1,1965.0,1175.0,4579,87
708992733,NO,50.0,F,High School,Married,Less than $40K,1,36,4,3,1513.0,0.0,4759,98
709488108,YES,42.0,M,College,Single,$40K - $60K,1,36,5,2,10543.0,0.0,1841,39
716094333,NO,49.0,M,Graduate,Single,$80K - $120K,1,42,6,2,17764.0,1459.0,2750,57
778567983,NO,50.0,F,Graduate,Single,$40K - $60K,1,43,4,1,1438.3,0.0,4512,77
712178883,NO,49.0,F,College,Single,$40K - $60K,1,36,3,2,6371.0,1946.0,3592,79
717490008,NO,43.0,M,Graduate,Divorced,$80K - $120K,1,36,5,1,19188.0,1622.0,4282,52
718282983,NO,60.0,M,College,Unknown,Less than $40K,1,47,6,3,3076.0,2257.0,4522,75
747208083,NO,49.0,M,Graduate,Single,$40K - $60K,1,42,3,3,2822.0,1501.0,4344,68
820276908,YES,42.0,F,College,Married,$40K - $60K,1,37,3,3,4139.0,0.0,2232,41
719960133,NO,42.0,M,College,Single,$80K - $120K,2,26,3,2,34516.0,904.0,3910,68
711062958,NO,43.0,M,Graduate,Single,$120K +,1,23,5,2,4121.0,2084.0,3462,49
714917583,NO,42.0,F,Doctorate,Unknown,Less than $40K,2,36,6,1,10074.0,1079.0,3338,65
767256933,NO,43.0,M,Uneducated,Married,$60K - $80K,1,36,6,2,2621.0,598.0,4852,85
712568358,NO,47.0,M,High School,Married,$60K - $80K,1,29,3,2,3394.0,0.0,3115,69
789182358,NO,56.0,M,Uneducated,Single,$80K - $120K,1,45,3,1,17628.0,1414.0,3991,76
716989683,NO,56.0,M,Doctorate,Single,$80K - $120K,1,48,4,3,4480.0,2465.0,3331,74
827968383,NO,43.0,F,High School,Unknown,Less than $40K,1,39,5,3,3370.0,2284.0,4084,70
819647358,YES,,M,Unknown,Single,$60K - $80K,1,33,2,3,12871.0,0.0,2413,53
788966958,NO,47.0,F,Graduate,Married,Unknown,1,34,3,2,3112.0,2023.0,4613,86
789502308,YES,57.0,F,Unknown,Single,Less than $40K,1,49,1,3,1551.0,790.0,2379,46
756458508,NO,44.0,M,Graduate,Single,$60K - $80K,1,37,5,2,1682.0,930.0,3309,67
714643983,NO,42.0,F,High School,Married,Less than $40K,1,36,5,3,2758.0,2017.0,4119,73
711606558,NO,49.0,F,High School,Married,Less than $40K,1,39,5,2,1909.0,866.0,4697,83
824155458,NO,48.0,M,High School,Married,$80K - $120K,1,44,5,1,11332.0,1647.0,4674,72
710445183,NO,44.0,M,Doctorate,Single,$120K +,1,31,5,1,7567.0,2496.0,4076,60
802834158,YES,42.0,M,Unknown,Married,$60K - $80K,1,36,3,2,6743.0,1737.0,1934,30
712038258,YES,48.0,M,Unknown,Single,$80K - $120K,1,36,3,3,32838.0,1717.0,2538,42
712864683,YES,42.0,F,Doctorate,Single,Less than $40K,1,30,2,3,1438.3,0.0,1693,37
813971283,NO,43.0,M,Unknown,Married,$80K - $120K,1,38,5,1,,1508.0,3623,63
764211033,NO,50.0,F,Uneducated,Unknown,Less than $40K,1,43,6,2,3199.0,2517.0,4483,87
721424583,NO,35.0,F,High School,Married,Less than $40K,1,26,4,2,1918.0,900.0,4237,76
713886333,YES,47.0,M,High School,Married,$60K - $80K,1,39,2,3,18660.0,728.0,1682,43
711741708,YES,41.0,M,Post-Graduate,Unknown,$80K - $120K,1,33,3,2,7591.0,0.0,2302,42
794217108,NO,43.0,M,College,Single,$120K +,1,37,6,3,14315.0,1348.0,3694,67
715339758,NO,64.0,F,High School,Divorced,Unknown,1,36,3,3,18038.0,1184.0,4168,64
709610283,NO,42.0,F,Graduate,Single,Less than $40K,1,34,3,2,1853.0,0.0,4544,72
714575208,NO,49.0,M,Doctorate,Single,$40K - $60K,1,43,3,1,4951.0,2002.0,4192,62
716758908,NO,46.0,M,Uneducated,Single,$120K +,1,27,4,2,34516.0,2213.0,4492,71
778915233,YES,51.0,F,Graduate,Married,Less than $40K,1,32,4,2,1757.0,331.0,2377,47
789466008,NO,47.0,M,Graduate,Married,$60K - $80K,1,38,5,3,24033.0,612.0,3578,75
716635758,NO,38.0,F,Unknown,Single,$40K - $60K,1,29,5,3,3276.0,2331.0,4345,68
771819258,NO,52.0,M,Unknown,Married,$120K +,1,40,4,1,3614.0,0.0,4561,82
713451408,NO,47.0,M,High School,Divorced,$60K - $80K,1,36,6,1,1943.0,1654.0,3392,70
780146658,YES,40.0,F,Post-Graduate,Married,$40K - $60K,1,25,2,2,3795.0,2517.0,1633,32
711675108,NO,43.0,F,Graduate,Single,Less than $40K,1,30,3,3,4075.0,2189.0,3956,71
755467683,YES,48.0,F,Graduate,Single,Less than $40K,1,41,6,2,3001.0,482.0,2403,42
792864858,NO,47.0,M,Unknown,Unknown,Less than $40K,1,37,6,3,5726.0,834.0,2311,58
713009208,NO,54.0,F,Graduate,Single,Less than $40K,1,44,3,2,2077.0,1634.0,4292,66
772231233,NO,41.0,F,Graduate,Married,Less than $40K,1,30,6,2,2157.0,721.0,4250,85
720510333,NO,40.0,F,College,Unknown,$40K - $60K,1,20,6,2,2037.0,1349.0,4574,84
780199233,NO,33.0,M,Doctorate,Single,$120K +,1,23,5,1,14914.0,1102.0,4478,87
711700158,NO,47.0,F,High School,Single,,1,39,5,3,1580.0,620.0,4384,70
788275083,NO,46.0,M,College,Married,$60K - $80K,1,38,5,3,15483.0,1719.0,4678,80
708804633,YES,44.0,F,Doctorate,Divorced,Less than $40K,1,36,1,2,1916.0,0.0,2888,39
714479358,YES,51.0,M,Graduate,Single,$80K - $120K,1,36,6,3,3610.0,1554.0,2216,34
711406758,NO,48.0,F,Graduate,Married,Less than $40K,1,36,3,2,1667.0,0.0,4385,80
821424483,NO,51.0,F,High School,Single,Less than $40K,1,47,4,3,1438.3,0.0,4242,70
769438608,YES,48.0,F,Graduate,Married,Less than $40K,1,42,3,3,1942.0,860.0,2522,42
822068583,NO,48.0,F,Uneducated,Single,Unknown,1,44,4,3,2231.0,0.0,3946,48
711371208,NO,50.0,F,College,Married,Unknown,1,36,4,2,6465.0,1863.0,4490,68
788832033,NO,35.0,M,High School,Unknown,$40K - $60K,1,19,4,3,8599.0,938.0,3015,64
713452533,NO,35.0,F,Graduate,Single,Less than $40K,1,22,6,3,1438.3,0.0,3427,64
720212508,NO,51.0,F,Graduate,Single,Less than $40K,1,37,4,3,4402.0,697.0,3325,76
717825033,NO,50.0,M,Unknown,Divorced,$60K - $80K,1,36,3,3,5444.0,2499.0,4509,80
779926608,NO,50.0,F,High School,Married,Less than $40K,1,36,6,2,1438.3,0.0,4697,82
713608383,YES,54.0,F,Unknown,Married,Less than $40K,1,40,1,1,1438.3,0.0,1632,36
710125608,NO,45.0,F,Unknown,Single,Less than $40K,1,36,4,2,2679.0,1558.0,4756,73
712724733,NO,,F,Post-Graduate,Single,Less than $40K,1,19,6,3,2766.0,1731.0,3959,71
718286658,NO,42.0,M,Graduate,Single,$60K - $80K,2,22,5,3,25293.0,1140.0,4059,80
714195108,NO,45.0,F,Post-Graduate,Single,Unknown,1,37,3,3,2707.0,1796.0,4077,70
720867708,YES,45.0,F,Graduate,Unknown,Less than $40K,1,33,1,3,1748.0,1103.0,2335,41
752573508,NO,45.0,F,High School,Single,$40K - $60K,1,26,3,2,4034.0,1867.0,3718,72
768661758,NO,53.0,M,Uneducated,Divorced,$120K +,1,47,5,2,26129.0,1752.0,4919,75
721126833,YES,51.0,M,High School,Married,$80K - $120K,1,41,5,2,14902.0,0.0,2038,39
716093133,NO,38.0,F,Uneducated,Single,$40K - $60K,1,31,5,2,12228.0,2137.0,3831,68
771092433,NO,55.0,F,Graduate,Single,Less than $40K,1,42,4,3,1724.0,0.0,4434,67
712807758,YES,47.0,F,Graduate,Single,Less than $40K,1,39,3,3,1438.3,0.0,2476,32
721514883,NO,38.0,M,Graduate,Single,$80K - $120K,1,25,5,0,16665.0,1147.0,4657,78
824140908,NO,52.0,M,Uneducated,Single,$120K +,1,48,5,3,20974.0,0.0,1246,27
712971708,NO,,F,Unknown,Single,Less than $40K,1,26,6,0,3139.0,1089.0,4648,80
716471508,NO,54.0,M,Unknown,Single,$120K +,1,36,5,1,19865.0,0.0,4350,83
782548758,NO,42.0,F,High School,Divorced,Less than $40K,1,36,5,2,2069.0,1288.0,5668,82
720444408,YES,35.0,F,College,Single,Less than $40K,1,25,2,2,2231.0,1791.0,2576,42
717389433,NO,62.0,F,High School,Single,Unknown,2,51,3,1,33371.0,0.0,3638,67
714292533,NO,48.0,F,College,Married,Less than $40K,1,36,4,1,2544.0,0.0,3593,64
709585758,NO,41.0,M,High School,Single,$120K +,1,28,5,1,34516.0,0.0,4004,86
712096758,NO,49.0,F,Graduate,Unknown,$40K - $60K,1,36,6,3,5370.0,653.0,4504,81
811463283,NO,54.0,M,Graduate,Single,$80K - $120K,1,42,3,1,22437.0,1389.0,3283,50
789358908,YES,53.0,F,College,Married,Less than $40K,1,43,3,2,3573.0,0.0,2562,36
718146258,NO,51.0,M,Graduate,Divorced,$60K - $80K,1,41,4,3,1959.0,0.0,3737,71
710779083,NO,59.0,F,Graduate,Married,Less than $40K,1,48,3,3,1661.0,0.0,4338,77
709166883,NO,39.0,F,Uneducated,Single,Unknown,1,27,6,2,5363.0,0.0,4121,78
712554183,NO,65.0,F,College,Single,$40K - $60K,1,54,4,3,3009.0,721.0,4070,71
721315233,NO,47.0,M,High School,Single,$40K - $60K,2,32,3,3,18535.0,1192.0,3780,70
714766383,NO,42.0,M,High School,Single,Less than $40K,1,24,4,3,2171.0,1415.0,4992,77
797491683,YES,45.0,M,Unknown,Married,$80K - $120K,2,39,2,2,34516.0,1964.0,2234,49
714157908,NO,57.0,F,Unknown,Married,Less than $40K,1,42,5,1,2376.0,1515.0,3795,71
714588408,NO,51.0,F,Uneducated,Married,Less than $40K,1,43,4,3,2882.0,0.0,4446,68
